type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
fixation;38225;5;52;0.654694;-48.400.579;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;38277;0;9;2.267.562;-171.362.251;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38286;6;82;2.267.562;-171.362.251;1;2;1;3;0.459722220897675;0.221966926032465;0.380470455942605;245.972.222.089.767;129.725.721.239.741;337.848.971.664.754;p1F;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;beR;be;Cor1;Cor1;Cor1;Cor2;Cor1;Cor2;Cor1beR;Cor1beR;Cor1beR;Cor2beR;Cor1beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;38368;0;12;2.181.366;0.092374;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38380;7;80;2.181.366;0.092374;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;beR;be;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1beR;Cor1beR;Cor2beR;Cor2beR;Cor1beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;38460;0;4;0.19457;125.302.315;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38464;8;49;0.19457;125.302.315;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;38513;0;4;0.278045;112.119.194;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38517;9;18;0.278045;112.119.194;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;38535;0;4;0.253302;-128.689.698;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38539;10;261;0.253302;-128.689.698;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;38800;0;5;0.197717;131.461.745;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38805;11;33;0.197717;131.461.745;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;38838;0;4;0.190264;-39.863.827;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;38852;0;38;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;38921;0;9;1.344.335;8.773.772;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38930;12;38;1.344.335;8.773.772;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;38968;0;9;0.06373;10.429.399;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38977;13;47;0.06373;10.429.399;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;39024;0;28;10.370.026;-139.752.324;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39052;14;42;10.370.026;-139.752.324;1;2;1;3;0.618518520146608;0.356931730611677;0.531322923634965;261.851.852.014.661;136.473.961.468.702;349.162.906.741.681;p2O;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;bpF;bp;Cor2;Cor2;Cor2;Cor2;Cor1;Cor2;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor1bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;39094;0;9;1.343.307;-156.875.098;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39103;15;84;1.343.307;-156.875.098;1;2;2;4;0.618518520146608;0.264352563208656;0.441435541677632;261.851.852.014.661;226.435.256.320.866;444.143.554.167.763;p2P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;beF;be;Cor2;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2beF;Cor1beF;Cor2beF;Cor2beF;Cor1beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;39187;0;7;2.020.446;-1.400.634;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39194;16;87;2.020.446;-1.400.634;1;2;1;3;0.618518520146608;0.356931730611677;0.531322923634965;261.851.852.014.661;136.473.961.468.702;349.162.906.741.681;p2O;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;beR;be;Cor2;Cor2;Cor2;Cor2;Cor1;Cor2;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor1beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;39281;0;12;3.829.146;-16.042.713;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39293;17;29;3.829.146;-16.042.713;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;outside;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;bpF;bp;other;other;other;other;other;other;other;other;other;other;other;other;[];[];[];[];[];[];[];[];[]
saccade;39322;0;10;4.369.354;163.890.322;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39332;18;59;4.369.354;163.890.322;1;2;1;3;0.618518520146608;0.356931730611677;0.531322923634965;261.851.852.014.661;136.473.961.468.702;349.162.906.741.681;p2O;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;bpR;bp;Cor2;Cor2;Cor2;Cor2;Cor1;Cor2;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;Cor1bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;39391;0;15;7.658.025;-16.954.065;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39406;19;56;7.658.025;-16.954.065;1;2;2;3;0.495370369404554;0.331834965498262;0.402396149387633;249.537.036.940.455;233.183.496.549.826;341.360.266.745.141;p3F;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;bpF;bp;Cor1;Cor2;Cor1;Cor2;Cor1;Cor2;Cor1bpF;Cor2bpF;Cor1bpF;Cor2bpF;Cor1bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;39462;0;10;2.241.872;-15.223.396;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39472;20;49;2.241.872;-15.223.396;1;2;0;1;0.495370369404554;0;0.543518517166376;249.537.036.940.455;0.0948099875779887;129.509.017.849.127;p3O;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;beF;be;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1beF;Cor1beF;Cor2beF;Cor2beF;Cor1beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;39521;0;7;0.495218;9.112.979;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39528;21;109;0.495218;9.112.979;1;2;0;1;0.495370369404554;0;0.543518517166376;249.537.036.940.455;0.0948099875779887;129.509.017.849.127;p3O;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;39637;0;10;2.683.721;-17.817.894;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39647;22;110;2.683.721;-17.817.894;1;2;2;3;0.495370369404554;0.331834965498262;0.402396149387633;249.537.036.940.455;233.183.496.549.826;341.360.266.745.141;p3F;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;beR;be;Cor1;Cor2;Cor1;Cor2;Cor1;Cor2;Cor1beR;Cor2beR;Cor1beR;Cor2beR;Cor1beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;39757;0;5;0.514481;154.303.412;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39762;23;79;0.514481;154.303.412;1;2;2;3;0.495370369404554;0.331834965498262;0.402396149387633;249.537.036.940.455;233.183.496.549.826;341.360.266.745.141;p3F;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor2;Cor1;Cor2;Cor1;Cor2;Cor1weR;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;39841;0;5;0.73792;-63.615.242;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39846;24;54;0.73792;-63.615.242;1;2;2;3;0.495370369404554;0.331834965498262;0.402396149387633;249.537.036.940.455;233.183.496.549.826;341.360.266.745.141;p3F;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor2;Cor1;Cor2;Cor1;Cor2;Cor1weR;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;39900;0;41;10.195.789;88.341.967;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39941;25;30;10.195.789;88.341.967;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;bpR;bp;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1bpR;Cor1bpR;Cor2bpR;Cor2bpR;Cor1bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;39971;0;10;2.618.988;-169.619.592;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39981;26;86;2.618.988;-169.619.592;1;2;1;3;0.459722220897675;0.221966926032465;0.380470455942605;245.972.222.089.767;129.725.721.239.741;337.848.971.664.754;p1F;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;beF;be;Cor1;Cor1;Cor1;Cor2;Cor1;Cor2;Cor1beF;Cor1beF;Cor1beF;Cor2beF;Cor1beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;40067;0;15;2.342.447;7.655.274;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;40082;27;32;2.342.447;7.655.274;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;beR;be;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1beR;Cor1beR;Cor2beR;Cor2beR;Cor1beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;40114;0;4;0.176147;-86.877.418;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;40118;28;141;0.176147;-86.877.418;1;2;0;2;0.459722220897675;0;0.459722220897675;245.972.222.089.767;0.0948099875779887;227.726.610.423.783;p1P;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;weR;we;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;40259;0;29;9.278.456;-78.477.509;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;40288;29;52;9.278.456;-78.477.509;1;2;0;1;0.495370369404554;0;0.543518517166376;249.537.036.940.455;0.0948099875779887;129.509.017.849.127;p3O;56;18;67;137.569.444.216.788;377.232.224.719.906;126.945.633.921.173;697.569.444.216.788;235.943.471.449.196;766.756.457.832.992;1;1;bpR;bp;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1bpR;Cor1bpR;Cor2bpR;Cor2bpR;Cor1bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;40340;0;32;8.472.974;116.317.165;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;40372;30;39;8.472.974;116.317.165;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;outside;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;bpR;bp;other;other;other;other;other;other;other;other;other;other;other;other;[];[];[];[];[];[];[];[];[]
EventOnset;45.077.875;0;0;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor1;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1;Cor1;Cor1
saccade;45115;0;20;6.246.822;133.858.676;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;45135;1;40;6.246.822;133.858.676;2;2;2;2;0.360648145899177;0.351354675686608;0.320656201704509;236.064.814.589.918;235.135.467.568.661;335.600.141.079.289;p1P;32;29;38;711.435.183.789.581;436.181.733.333.168;552.383.938.254.709;391.143.518.378.958;330.428.096.085.216;585.785.807.232.087;1;2;bpF;bp;Cor1;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;45175;0;5;1.045.844;154.935.228;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;45199;0;27;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;45262;0;5;1.313.543;-17.505.158;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;45267;2;59;1.313.543;-17.505.158;2;2;2;3;0.475000000558794;0.351354675686608;0.413177338122701;247.500.000.055.879;235.135.467.568.661;44.131.773.381.227;p3O;32;29;38;711.435.183.789.581;436.181.733.333.168;552.383.938.254.709;391.143.518.378.958;330.428.096.085.216;585.785.807.232.087;1;2;bpF;bp;Cor1;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;45326;0;4;0.392958;-11.206.017;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;45330;3;184;0.392958;-11.206.017;2;2;2;3;0.475000000558794;0.351354675686608;0.413177338122701;247.500.000.055.879;235.135.467.568.661;44.131.773.381.227;p3O;32;29;38;711.435.183.789.581;436.181.733.333.168;552.383.938.254.709;391.143.518.378.958;330.428.096.085.216;585.785.807.232.087;1;2;weR;we;Cor1;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;45514;0;11;2.846.437;13.526.782;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;45525;4;97;2.846.437;13.526.782;2;2;1;2;0.475000000558794;0.129387767604746;0.359795922907444;247.500.000.055.879;106.580.929.837.751;327.040.464.946.815;p3F;32;29;38;711.435.183.789.581;436.181.733.333.168;552.383.938.254.709;391.143.518.378.958;330.428.096.085.216;585.785.807.232.087;1;2;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;45622;0;9;2.578.961;-1.789.435;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;45683;0;25;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;45750;0;6;0.334699;-169.518.809;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;45756;5;46;0.334699;-169.518.809;2;2;2;2;0.618055555969477;0.156157645605561;0.387106600787519;261.805.555.596.948;215.615.764.560.556;438.710.660.078.752;p2O;32;29;38;711.435.183.789.581;436.181.733.333.168;552.383.938.254.709;391.143.518.378.958;330.428.096.085.216;585.785.807.232.087;1;2;bpF;bp;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;45802;0;8;1.611.935;140.643.007;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;45841;0;31;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;45930;0;29;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;45996;0;6;1.593.355;-13.843.755;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;46002;6;24;1.593.355;-13.843.755;2;2;2;2;0.360648145899177;0.351354675686608;0.320656201704509;236.064.814.589.918;235.135.467.568.661;335.600.141.079.289;p1P;32;29;38;711.435.183.789.581;436.181.733.333.168;552.383.938.254.709;391.143.518.378.958;330.428.096.085.216;585.785.807.232.087;1;2;bpR;bp;Cor1;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1bpR;Cor2bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
