ppNum,NrmzMeanConfPair,NrmzMeanConfEvent,NrmzMeanConfDetail,N_eNrmzMeanConfPair,N_eNrmzMeanConfEvent,N_eNrmzMeanConfDetail,iEvent,iBlock
,0.0950693,0.200478221,0.203216225,0.397579225,0.347838525,0.395305252,43,3
,0.110134603,0.081617959,0.115321968,0.385488578,0.375911281,0.384488579,44,3
,0.118970735,0.018316054,0.106257425,0.375554505,0.5,0.410992536,45,3
17,0.43342301,0.323887722,0.385407266,0.323896523,0.427221258,0.409874704,46,4
,0.543042628,0.178153861,0.193786739,0.427716321,0.314736858,0.356765302,47,4
17,0.663747092,0.216172251,0.359191729,0.306211869,0.343238512,0.423410406,48,4
,0.675193006,0.277077474,0.583768888,0.366721283,0.432315113,0.345580591,49,4
,0.462644091,0.385298924,0.431288341,0.336059949,0.37439102,0.412403359,50,4
,0.510690463,0.079378208,0.252454551,0.358920134,0.273084354,0.413631109,51,4
17,0.611512248,0.149570343,0.566283315,0.369995218,0.417142117,0.403622243,52,4
,0.552568111,0.053545319,0.309181365,0.36852059,0.367016184,0.351578201,53,4
17,0.703772584,0.086948955,0.490860203,0.412430732,0.384450187,0.360900801,54,4
,0.601636877,0.45876984,0.530619011,0.391311911,0.425220891,0.364365741,55,4
17,0.31300227,0.343671399,0.298647535,0.425757042,0.38955645,0.373998304,56,4
,0.729917524,0.244959272,0.523360876,0.378898866,0.39808609,0.363072373,57,4
17,0.441138785,0.314576219,0.380725211,0.406523472,0.419940775,0.348793907,58,4
,0.543042632,0.01474685,0.501628035,0.421301057,0.5,0.401499255,59,4
,0.745669889,0.231405902,0.488655038,0.354256534,0.393970915,0.382913817,60,4
,0.221880924,0.170543874,0.196212399,0.367908049,0.5,0.5,1,1
,0.590999025,0.150738628,0.462848144,0.381258779,0.370835988,0.362095899,2,1
18,0.548739871,0.487918872,0.521508169,0.431125265,0.405225118,0.369154106,3,1
,0.504528355,0.279561579,0.472907757,0.362692544,0.370558733,0.388654235,4,1
,0.589065077,0.168876942,0.501685284,0.389869254,0.387016955,0.382721164,5,1
,0.529741402,0.246588369,0.389205411,0.429065832,0.396905467,0.412187284,6,1
,0.53882732,0.202308694,0.483705515,0.398851189,0.352541894,0.381877624,7,1
,0.563717515,0.25808555,0.462305216,0.430934253,0.337327121,0.357997068,8,1
,0.577104545,0.207576955,0.457622221,0.380379891,0.340454124,0.422522867,9,1
18,0.4733964,0.295194122,0.413497344,0.407404696,0.440315979,0.360357984,10,1
,0.590244314,0.176594264,0.381768009,0.385236064,0.365462775,0.425252218,11,1
18,0.567330354,0.25526427,0.441979393,0.410728547,0.373563407,0.405617506,12,1
,0.517565342,0.357576651,0.419941855,0.344178414,0.360216494,0.39605482,13,1
18,0.49495816,0.367192787,0.414600078,0.388964615,0.398627546,0.378168075,14,1
,0.676704002,0.582962654,0.630621247,0.405825747,0.397051735,0.445224452,15,1
,0.573395324,0.514633335,0.551070907,0.370729233,0.430563607,0.377790848,16,2
,0.669861815,0.561352888,0.603671916,0.381476787,0.44667853,0.441224584,17,2
,0.547094586,0.610671655,0.560009119,0.364528755,0.437469985,0.38340643,18,2
,0.690872869,0.698370645,0.704320289,0.40188819,0.404173903,0.42128942,19,2
,0.656301458,0.698849438,0.669872982,0.333035858,0.311698734,0.349782279,20,2
,0.70991142,0.499088765,0.606436883,0.400431539,0.402880192,0.369282736,21,2
,0.476932369,0.635890937,0.58741072,0.43531659,0.42311692,0.358760321,22,2
,0.649586129,0.469607687,0.556358746,0.420146676,0.434772005,0.411995422,23,2
,0.706199065,0.653754598,0.675375163,0.377308319,0.405708534,0.332343338,24,2
,0.644838617,0.657473551,0.685630977,0.377357989,0.404835964,0.390521595,25,2
,0.823534835,0.600009844,0.733784254,0.40680453,0.393623501,0.407092467,26,2
,0.581320521,0.553193555,0.567257038,0.378088045,0.386073304,0.385366231,27,2
,0.576612287,0.658034696,0.658034696,0.418042117,0.442688118,0.442688118,28,2
18,0.662677524,0.610655878,0.711781519,0.403629879,0.406667152,0.37772475,29,2
,0.546960067,0.475724554,0.5059011,0.389384111,0.377445056,0.41968394,30,2
,0.524682459,0.574329226,0.545525171,0.405699009,0.416001254,0.335201448,31,3
,0.440842362,0.541459579,0.486925036,0.434516874,0.372411786,0.317343847,32,3
,0.352484925,0.801676246,0.732979346,0.401561998,0.384512177,0.259302281,33,3
,0.673678656,0.656155214,0.674270907,0.326332747,0.365649493,0.392698802,34,3
18,0.604544577,0.689469103,0.694247456,0.336127388,0.376735549,0.313511318,35,3
,0.729578916,0.531956431,0.738965431,0.316885815,0.387503895,0.354023355,36,3
18,0.554966261,0.317203715,0.407000033,0.379964203,0.425879428,0.363609624,37,3
,0.391515508,0.446125167,0.513900791,0.424811475,0.435813913,0.395548634,38,3
18,0.75695007,0.683340308,0.721455598,0.40323942,0.413235302,0.384732992,39,3
,0.514027172,0.600405265,0.553759219,0.398352762,0.431570789,0.377302222,40,3
18,0.656460007,0.578925425,0.563530165,0.284601028,0.389284835,0.389959515,41,3
,0.623236108,0.413173607,0.541768393,0.427497293,0.400419319,0.413103473,42,3
18,0.611560796,0.654508095,0.627891528,0.396971418,0.394424204,0.425727576,43,3
,0.519072783,0.585668192,0.527834198,0.398050701,0.382619065,0.387031423,44,3
18,0.692665318,0.492774828,0.616418138,0.400529696,0.433393709,0.374836661,45,3
,0.652055402,0.79307064,0.734873796,0.366084342,0.406462485,0.387244387,46,4
,0.626311514,0.756318755,0.753487054,0.383841298,0.372938124,0.335842931,47,4
,0.706663164,0.715526465,0.757808943,0.38797973,0.391065895,0.392396461,48,4
,0.729139675,0.691489541,0.713679751,0.397643496,0.397226851,0.420815583,49,4
,0.638304134,0.802379221,0.685735574,0.404139875,0.385690509,0.418379102,50,4
18,0.590698548,0.710045196,0.661420735,0.443461442,0.373776198,0.416310701,51,4
,0.690203241,0.858570832,0.7949885,0.359924747,0.355869958,0.326002737,52,4
,0.630286101,0.736870591,0.692835479,0.418111152,0.387633451,0.432580955,53,4
,0.639740985,0.726815996,0.669686895,0.401727282,0.400892518,0.370463351,54,4
,0.64107141,0.673964326,0.661688885,0.397064707,0.37584736,0.384235507,55,4
,0.791076895,0.737485696,0.765336541,0.36052858,0.353424794,0.395037946,56,4
,0.697606895,0.684718518,0.697791634,0.429746123,0.438522406,0.386988884,57,4
18,0.707158966,0.683756315,0.733668677,0.396276091,0.347455695,0.412858501,58,4
,0.749956759,0.768394696,0.766759967,0.35986241,0.360933495,0.402530468,59,4
,0.695086683,0.662818842,0.698655509,0.302963566,0.39143339,0.396120071,60,4
,0.371347893,0.059031498,0.28508311,0.370377456,0.376542198,0.439647441,1,1
19,0.401206021,0.197756195,0.306556139,0.383348778,0.401936376,0.327263608,2,1
,0.325299555,0.307717498,0.318364619,0.418825214,0.351047493,0.39692562,3,1
19,0.564337672,0.232982976,0.389888961,0.407466533,0.439720621,0.41404803,4,1
,0.42678689,0.37593677,0.452479939,0.442743467,0.413461065,0.371362521,5,1
19,0.815795125,0.23517911,0.646310956,0.379356287,0.41137811,0.376947467,6,1
,0.502647596,0.153388527,0.416214287,0.370130978,0.369588838,0.352011132,7,1
19,0.234348023,0.200097177,0.208282388,0.384232399,0.427273538,0.440192937,8,1
,0.615030956,0.425010008,0.569173022,0.384874935,0.361523717,0.41136805,9,1
,0.577241791,0.319408301,0.329594749,0.36281732,0.395834017,0.321563248,10,1
,0.349540091,0.539844861,0.46910055,0.364275766,0.292076242,0.418859084,11,1
19,0.834727312,0,0.871172882,0.36576671,0,0.315323827,12,1
,0.745990994,0.404400422,0.569478965,0.364851323,0.421166418,0.405746689,13,1
19,0.188660153,0.170870179,0.165179379,0.422574017,0.418777797,0.432891781,14,1
,0.272846985,0.345517757,0.343369411,0.426478623,0.386181214,0.402514126,15,1
19,0.553513124,0.230933464,0.381110739,0.423363936,0.425910986,0.394700934,16,2
,0.337332398,0.143269392,0.308275827,0.397087367,0.354331523,0.346132783,17,2
19,0.553005705,0.304576561,0.463013063,0.35043048,0.3641915,0.407305726,18,2
,0.431598056,0.599143201,0.472756576,0.365626665,0.372737086,0.390737684,19,2
19,0.568941937,0.248335642,0.330707533,0.379441883,0.399403338,0.420686341,20,2
,0.330097248,0.200229913,0.319540136,0.344093324,0.410078435,0.428118633,21,2
19,0.143675808,0.170480497,0.138850333,0.413691265,0.376262499,0.412352239,22,2
,0.402497042,0.474701115,0.49372692,0.421919444,0.411405935,0.359765814,23,2
19,0.369696118,0.406017659,0.383614609,0.41819774,0.421747566,0.428716302,24,2
,0.332795226,0.332224888,0.296955023,0.334434957,0.377118883,0.399119444,25,2
19,0.123028182,0.322048168,0.233464555,0.415251949,0.381464023,0.369700099,26,2
,0.246349473,0.251664,0.187488237,0.442688335,0.320995298,0.437323133,27,2
19,0.248656614,0.173330695,0.403903545,0.435956863,0.423036157,0.437130483,28,2
,0.26630348,0.148068789,0.171009994,0.42749991,0.350015364,0.417875344,29,2
19,0.725324098,0.348869117,0.570887903,0.361607659,0.406181351,0.410331041,30,2
,0.583144722,0.190911134,0.315476775,0.33464783,0.370628259,0.442903348,31,3
19,0.367676969,0.119917772,0.228286254,0.350513829,0.410257981,0.328403916,32,3
,0.182050815,0.104973882,0.164421488,0.414233525,0.387358145,0.40208699,33,3
,0.446010015,0.177466382,0.273243995,0.4104708,0.402370518,0.391743799,34,3
,0.315899987,0.186951515,0.25164956,0.393039581,0.370221096,0.394239207,35,3
,0.758888608,0.320748843,0.563397382,0.334939077,0.392439784,0.397291108,36,3
,0.750297297,0.009813902,0.546289642,0.378644137,0.5,0.315895684,37,3
19,0.757425463,0.192200533,0.389963988,0.394858607,0.440839951,0.446896701,38,3
,0.615203302,0.288232828,0.458353649,0.388676365,0.436732172,0.421147925,39,3
19,0.648765119,0.146022799,0.511649946,0.31383252,0.369257094,0.357134719,40,3
,0.504707515,0.261428704,0.357095576,0.347765126,0.386103194,0.396180753,41,3
19,0.767927391,0.327248019,0.497740358,0.4161531,0.410427496,0.389198094,42,3
,0.536212805,0.53505863,0.548051796,0.38316966,0.335422168,0.389328794,43,3
19,0.54974689,0.330245488,0.367731754,0.348584045,0.440100683,0.426453234,44,3
,0.667340266,0.649290969,0.694720533,0.391701894,0.397670802,0.401183256,45,3
,0.628965652,0.096615011,0.360412167,0.384352147,0.391549125,0.397463823,46,4
,0.757940006,0.085462374,0.33087084,0.407927295,0.390718898,0.324951802,47,4
19,0.721117561,0.145377739,0.403133977,0.355460826,0.378473169,0.432067415,48,4
,0.822689641,0.153753186,0.488221413,0.384259161,0.368242448,0.371486413,49,4
19,0.690405615,0.137811184,0.345493655,0.350252482,0.401866776,0.403638891,50,4
,0.55308667,0.073380292,0.355151893,0.35214331,0.387658398,0.430694829,51,4
,0.738404599,0,0.539977769,0.369981884,0,0.366291678,52,4
,0.739351192,0.255581268,0.500203815,0.353497313,0.431052734,0.35581358,53,4
,0.553082851,0.193022936,0.301719996,0.397590346,0.399957691,0.369212332,54,4
19,0.76763333,0.087625824,0.379622904,0.371352944,0.362179908,0.407583378,55,4
,0.584252685,0.132615276,0.387437591,0.403990301,0.377276712,0.402874143,56,4
19,0.452381341,0.141637269,0.326506873,0.386365885,0.375992426,0.35471336,57,4
,0.616950575,0.112931534,0.31628258,0.375047022,0.423370395,0.414672259,58,4
19,0.726920255,0.127112321,0.27991545,0.354697495,0.37736724,0.435520121,59,4
,0.642839387,0.121638911,0.197683835,0.388973546,0.403006437,0.420769011,60,4
,0.690065266,0.229155816,0.493947455,0.379232114,0.403343494,0.379958795,1,1
20,0.814043714,0.348184271,0.619002977,0.401268763,0.391714455,0.379050618,2,1
,0.773325724,0.075136441,0.478033187,0.384631642,0.370487452,0.360720203,3,1
20,0.332595531,0.268434988,0.432200155,0.41806653,0.393739327,0.340783278,4,1
,0.632927207,0.278998502,0.45192082,0.343898832,0.445587065,0.391090502,5,1
20,0.498710317,0.313796331,0.583951338,0.361582688,0.434955364,0.397282963,6,1
,0.787417,0.515501952,0.636902649,0.32796739,0.388312468,0.393446551,7,1
,0.722037525,0.0037877,0.411125658,0.420620787,0.5,0.384366568,8,1
,0.696082091,0.439136402,0.667204171,0.36427537,0.40245648,0.285789688,9,1
20,0.638534824,0.629659934,0.66135762,0.316466675,0.395891121,0.348633522,10,1
,0.627860089,0.191121001,0.284587698,0.407949371,0.431017553,0.370693527,11,1
20,0.806338918,0.313581651,0.646302637,0.358342236,0.395009148,0.365594916,12,1
,0.05158012,0.341456592,0.296214375,0.413031601,0.323570626,0.37590177,13,1
20,0.862790962,0.471353373,0.633985332,0.367321818,0.369032772,0.37013917,14,1
,0.667407053,0.533489231,0.722506607,0.386114047,0.360007542,0.381560889,15,1
20,0.839893259,0.349550546,0.477528685,0.421658726,0.371273246,0.32059394,16,2
,0.849656356,0.522623611,0.690755746,0.407440565,0.389891754,0.36395829,17,2
20,0.859835384,0.173523982,0.567354145,0.417311529,0.40886022,0.376423602,18,2
,0.872887547,0.430344696,0.651616121,0.385382226,0.369534104,0.381420858,19,2
20,0.819334797,0.371482738,0.727728426,0.356130059,0.411317993,0.364431486,20,2
,0.697447016,0.839519037,0.776294194,0.408025493,0.346642136,0.417637408,21,2
20,0.738122647,0.374966971,0.669972947,0.336814121,0.36309202,0.420536694,22,2
,0.706549099,0.558026935,0.610256019,0.396667006,0.325776056,0.384495063,23,2
20,0.922573108,0.533760159,0.772947388,0.415679179,0.370581327,0.400963143,24,2
,0.65020382,0.546465829,0.511535353,0.386338833,0.384101668,0.376346488,25,2
20,0.712583764,0.484846116,0.616006781,0.392238598,0.410952378,0.409524219,26,2
,0.848805277,0.50993431,0.880614181,0.370961113,0.35398674,0.340245574,27,2
20,0.791689397,0.261862606,0.53341913,0.392444788,0.43816699,0.400693718,28,2
,0.960449335,0.566282585,0.743831216,0.402420528,0.378548691,0.37826175,29,2
20,0.786022655,0.548648262,0.609429817,0.423445643,0.354445798,0.405077463,30,2
,0.654595228,0.302800747,0.540628576,0.325270507,0.416581635,0.38985502,31,3
20,0.701651378,0.500126973,0.518315796,0.389206511,0.357833837,0.320669732,32,3
,0.881339949,0.593301032,0.736651779,0.405495646,0.366059345,0.390193695,33,3
20,0.76468298,0.356043748,0.738323442,0.400934745,0.356691006,0.374469435,34,3
,0.63007367,0.224105554,0.417951761,0.312068268,0.398691328,0.3995955,35,3
20,0.628862023,0.210282629,0.418069982,0.393076652,0.391369017,0.386013852,36,3
,0.664515522,0.535313839,0.533474156,0.354335945,0.369546806,0.332975535,37,3
20,0.711139922,0.116198601,0.517534718,0.405667522,0.328604091,0.374646057,38,3
,0.412107255,0.64892761,0.604573615,0.389152917,0.402371317,0.386529322,39,3
20,0.874976203,0.600701076,0.838206923,0.39942603,0.392729908,0.365787194,40,3
,0.712765096,0.615388434,0.740868049,0.366733977,0.375102306,0.382978428,41,3
20,0.284048014,0.788788407,0.533129389,0.419509602,0.288221442,0.410003633,42,3
,0.423730742,0.576010087,0.582666235,0.334652302,0.325846881,0.341782718,43,3
20,0.890900649,0.833057142,0.866559172,0.356282263,0.409584702,0.386088885,44,3
,0.63779232,0.387740813,0.580344998,0.37800827,0.406505941,0.39422807,45,3
,0.787530953,0.267320272,0.552611749,0.352112095,0.442248191,0.352241407,46,4
,0.759278667,0.686244341,0.781077805,0.321886822,0.415768564,0.376164445,47,4
,0.588378688,0.651799946,0.646438678,0.417105046,0.408490231,0.352591579,48,4
20,0.761173168,0.648231154,0.711664942,0.371532548,0.414180705,0.381750274,49,4
,0.786683133,0.085602012,0.242045689,0.403399144,0.34446847,0.391571607,50,4
20,0.681149433,0.293641393,0.49257954,0.396281035,0.371698187,0.315035489,51,4
,0.544913241,0.195066524,0.517488116,0.330868488,0.406359001,0.391080745,52,4
20,0.549008957,0.535209818,0.524363464,0.362200271,0.398014964,0.384473017,53,4
,0.825426681,0.303883971,0.755067979,0.377061614,0.418920295,0.356767267,54,4
20,0.810041858,0.210416672,0.703528309,0.36342446,0.423609149,0.376859612,55,4
,0.564100348,0.419525591,0.479801565,0.302689387,0.375573354,0.363902825,56,4
20,0.689732518,0.503606207,0.558769058,0.413322852,0.33410036,0.409308969,57,4
,0.77832953,0.247183809,0.352374343,0.380397776,0.344084661,0.308813684,58,4
20,0.741966302,0.372306152,0.611179735,0.406027427,0.400117963,0.385690261,59,4
,0.722463121,0.439789782,0.694768195,0.403810873,0.393311042,0.346463688,60,4
,0.600662344,0.361441799,0.484722784,0.343625072,0.400324157,0.41137861,1,1
21,0.789777487,0.021604935,0.477119078,0.384246084,0.5,0.430166875,2,1
,0.400694272,0.229265876,0.329816773,0.43170058,0.359754787,0.384834883,3,1
21,0.785734239,0.516490302,0.643916611,0.357228243,0.395706901,0.407729833,4,1
,0.977903978,0.861450617,0.919677297,0.418597801,0.391432118,0.407955309,5,1
21,0.603450951,0.394228397,0.461023958,0.400470947,0.394197633,0.4292128,6,1
,0.743418909,0.205700229,0.53587291,0.352761343,0.367955956,0.431872632,7,1
21,0.601992369,0.265653935,0.270465126,0.408269576,0.388721551,0.403021629,8,1
,0.925868167,0.70972222,0.922036428,0.303718899,0.408514741,0.305627194,9,1
21,0.637319098,0.209104935,0.51236682,0.407457755,0.425081947,0.403544694,10,1
,0.751348178,0.309401713,0.590427007,0.434658465,0.397666959,0.409890535,11,1
21,0.854363119,0.358498676,0.633606304,0.340228568,0.397549526,0.346424916,12,1
,0.564186628,0.226851851,0.392277651,0.346899801,0.353102636,0.377054816,13,1
21,0.398781091,0.141168086,0.167185188,0.432183139,0.429063695,0.364832226,14,1
,0.730006524,0.208796299,0.223571901,0.339786901,0.401215491,0.368257123,15,1
,0.780746671,0.341285404,0.590045547,0.361559817,0.386036416,0.38400572,16,2
,0.924432859,0.370462963,0.702617671,0.37584029,0.401437135,0.402850613,17,2
21,0.891158874,0.290133103,0.764706571,0.333493879,0.41132486,0.386031159,18,2
,0.787092251,0.134990255,0.721730512,0.406955611,0.430184561,0.399839941,19,2
21,0.749338709,0.484041395,0.609402456,0.416367922,0.411994575,0.391175531,20,2
,0.878870437,0.253240747,0.658978032,0.330521847,0.386039196,0.335779064,21,2
21,0.899761041,0.251080245,0.776031348,0.390471888,0.379475305,0.3995638,22,2
,0.615618992,0.67622054,0.79370348,0.406874134,0.429350858,0.348974868,23,2
,0.818851665,0.522883599,0.741577756,0.362567005,0.300353243,0.409789381,24,2
,0.828361282,0.221031751,0.710828616,0.40128208,0.415289232,0.370912102,25,2
21,0.895881816,0.369984566,0.596344577,0.401930833,0.422305205,0.399155104,26,2
,0.706731216,0.296969696,0.650796923,0.377644563,0.388572238,0.429388954,27,2
21,0.898918696,0.221825396,0.528548504,0.362069111,0.41729547,0.432300781,28,2
,0.891915329,0.402314813,0.733508304,0.416206447,0.405061864,0.335091866,29,2
21,0.951529188,0.050810186,0.339569279,0.374743001,0.5,0.368055509,30,2
,0.94935785,0.466910335,0.736484154,0.396386845,0.374032232,0.353840146,31,3
21,0.911812471,0.551337444,0.814360922,0.381539567,0.387196241,0.408295587,32,3
,0.985748354,0.580591167,0.791031033,0.334909059,0.420425952,0.341605723,33,3
,0.952687662,0.593771043,0.793095253,0.400736375,0.394039286,0.409731769,34,3
,0.96838992,0.659810407,0.794376188,0.38159952,0.401559922,0.387960521,35,3
21,0.99485205,0.46625817,0.768588202,0.390067885,0.442995879,0.387469996,36,3
,0.920265471,0.816898145,0.882198292,0.346118721,0.379155614,0.407720312,37,3
21,0.998758647,0.997530866,0.99812728,0.409683074,0.339126083,0.409802761,38,3
,0.994297551,0.360570989,0.911311374,0.393669308,0.420054138,0.368784836,39,3
21,0.974723025,0.292222222,0.786045001,0.36475247,0.397396121,0.304096515,40,3
,0.946138215,0.906154683,0.926146449,0.405547739,0.366934935,0.384040011,41,3
,0.930049964,0.504598766,0.685033615,0.411493431,0.403750577,0.285726038,42,3
,0.934916442,0.821006948,0.866023706,0.420524093,0.373214571,0.400437582,43,3
21,0.984474,0.596405229,0.831399287,0.364358717,0.313860668,0.400385919,44,3
,0.962325045,0.83398148,0.898153262,0.384427126,0.39932203,0.36712542,45,3
21,0.938087701,0.871296295,0.898956035,0.44039286,0.431140914,0.417463784,46,4
,0.838616413,0.50365497,0.869435065,0.391262722,0.408001783,0.370253814,47,4
21,0.996490797,0.75352564,0.86367254,0.39958731,0.373031657,0.361674415,48,4
,0.979816985,0.581349205,0.949338487,0.375855341,0.357949055,0.377698718,49,4
21,0.890699188,0.554938268,0.649162039,0.378194691,0.400723977,0.382697495,50,4
,0.943474268,0.575661372,0.792308585,0.426765458,0.372222533,0.391072751,51,4
,0.996694903,0.11175926,0.867917515,0.38901398,0.377388703,0.375319705,52,4
,0.893102892,0.590151512,0.741627202,0.408266209,0.392681637,0.371972894,53,4
,0.998286087,0.861426764,0.91808259,0.371274427,0.324777023,0.359115525,54,4
,0.925208697,0.601157404,0.780325239,0.390363378,0.431478129,0.402196986,55,4
,0.987812203,0.908249154,0.953362993,0.400906757,0.315987524,0.367092877,56,4
21,0.946400301,0.665674603,0.793501234,0.351502609,0.432112356,0.343820186,57,4
,0.966897349,0.701646092,0.834643368,0.376116374,0.438022148,0.374830215,58,4
21,0.964597044,0.364376216,0.739633665,0.427093836,0.415605957,0.245572246,59,4
,0.919493322,0.800257199,0.851721621,0.351965182,0.381113447,0.396948575,60,4
,0.35877666,0,0.836443205,0.36204162,0,0.321722061,1,1
,0.309517345,0.403351424,0.553501397,0.416203704,0.412830618,0.430921726,2,1
22,0.277003913,0.478904892,0.756375518,0.418647848,0.356667084,0.348808732,3,1
,0.784288219,0.134376939,0.747330582,0.373876496,0.369881328,0.438888273,4,1
22,0.521593413,0.59530604,0.579994321,0.433582596,0.342434496,0.407965946,5,1
,0.867837876,0.61966148,0.725784474,0.393758224,0.407989877,0.379913566,6,1
22,0.739493249,0.352327586,0.456722699,0.357921868,0.440756395,0.416898831,7,1
,0.5331415,0.574286561,0.534768343,0.355063232,0.364726337,0.386730142,8,1
22,0.866472141,0.580397563,0.739160818,0.353487832,0.360211505,0.370426677,9,1
,0.83340471,0.644656568,0.790671178,0.394641305,0.361798063,0.396245812,10,1
,0.575847095,0.425599409,0.378791255,0.320351167,0.430233537,0.404200454,11,1
,0.574894768,0.784392849,0.591736638,0.441590838,0.432596633,0.398090206,12,1
,0.40461523,0.490231583,0.465999115,0.39694115,0.394358641,0.374954795,13,1
22,0.535561679,0.420778132,0.523955215,0.369553578,0.409828194,0.376873205,14,1
,0.794967678,0.849980318,0.842519481,0.402341611,0.385251289,0.419970577,15,1
22,0.842408173,0.462790789,0.732161842,0.344010132,0.383434509,0.272493863,16,2
,0.751263453,0.64296258,0.710543055,0.369432562,0.387031558,0.372158368,17,2
22,0.960831822,0.766286157,0.738778875,0.400749738,0.412888652,0.296151753,18,2
,0.244464753,0.465316865,0.57436386,0.32722565,0.4363444,0.333350145,19,2
22,0.740147154,0.15188939,0.557828801,0.425845748,0.394624379,0.327452754,20,2
,0.855152366,0.562108132,0.828102251,0.395946136,0.39402371,0.339841888,21,2
22,0.809033396,0.433305456,0.569726952,0.335165778,0.374816904,0.364616479,22,2
,0.528531258,0.313794307,0.739984978,0.367799099,0.441022352,0.388687822,23,2
22,0.749626046,0.706077333,0.74445333,0.368128564,0.36200068,0.382356075,24,2
,0.683621593,0.432879653,0.627459578,0.37870126,0.403249866,0.388182063,25,2
22,0.458386986,0.571166161,0.634109884,0.41484935,0.41044627,0.354014923,26,2
,0.786380194,0.409060184,0.66088176,0.36116918,0.397305309,0.36910218,27,2
22,0.596190649,0.497829602,0.617792432,0.382821851,0.33561819,0.373479436,28,2
,0.423586933,0.72224956,0.550766082,0.382875491,0.3723432,0.375675009,29,2
22,0.702511792,0.826671549,0.751744209,0.382817936,0.377077805,0.38322374,30,2
,0.392893324,0.232828183,0.547619164,0.409399311,0.401821114,0.410086228,31,3
22,0.980363687,0.454487305,0.953187923,0.378432183,0.297087076,0.426138718,32,3
,0.738559701,0.471074154,0.607882131,0.380754178,0.437590224,0.396097297,33,3
22,0.869265345,0.511524415,0.720103064,0.373640041,0.442282465,0.411889837,34,3
,0.827868933,0.708970681,0.802212113,0.387805338,0.386952101,0.370186019,35,3
22,0.807784242,0.326622991,0.74012693,0.365506408,0.395279187,0.373174744,36,3
,0.679082106,0.229954732,0.604521385,0.377493236,0.409512002,0.336813881,37,3
22,0.400596402,0.448958127,0.52450114,0.412148762,0.386847945,0.419492781,38,3
,0.919947715,0.372334839,0.562988519,0.349758528,0.405977572,0.384396454,39,3
22,0.897530563,0.554470215,0.729393346,0.396269152,0.344555963,0.4094254,40,3
,0.851004274,0.413570162,0.66591176,0.387195211,0.377379413,0.367141188,41,3
22,0.715508509,0.41986954,0.650318039,0.409428836,0.392490323,0.326182277,42,3
,0.8272466,0.526524469,0.655484086,0.363663518,0.382027542,0.38525379,43,3
22,0.766361846,0.573164731,0.622697408,0.406179235,0.376752708,0.376133587,44,3
,0.856278915,0.393072224,0.549263411,0.363211318,0.390044026,0.400596228,45,3
22,0.8911647,0.713376635,0.819164494,0.412246329,0.343139258,0.353317173,46,4
,0.85412032,0.327756999,0.916399358,0.389940468,0.301555563,0.411436521,47,4
22,0.712102062,0.111431179,0.341015598,0.408146656,0.383469074,0.395444693,48,4
,0.922185895,0.500590439,0.711388167,0.367351112,0.33162589,0.409233672,49,4
,0.968665447,0.201436721,0.459190693,0.406826629,0.5,0.383912365,50,4
,0.739923334,0.664436141,0.62488788,0.5,0.5,0.5,51,4
,0.874922967,0.731229087,0.816575962,0.359482093,0.433068613,0.359575957,52,4
,0.814925361,0.809319782,0.82269606,0.388054121,0.391414582,0.374710157,53,4
,0.633012873,0.160035989,0.471396603,0.390424766,0.346387791,0.427578643,54,4
22,0.760464867,0.8041724,0.829061529,0.3820317,0.405722734,0.4252076,55,4
,0.95689127,0.119750944,0.78850353,0.351581014,0.314937729,0.427723594,56,4
22,0.805399462,0.799990152,0.875771658,0.412268187,0.3681108,0.366983523,57,4
,0.746828537,0.537164601,0.607767751,0.418263644,0.386660746,0.390397311,58,4
,0.968012651,0.20743948,0.875968564,0.332378862,0.396092292,0.336376425,59,4
,0.562914527,0.578167031,0.712154024,0.350743569,0.421687303,0.431811288,60,4
,0.483675085,0.357854109,0.449367469,0.395928699,0.376767565,0.421766962,1,1
23,0.244357017,0.535618899,0.455745631,0.421959504,0.443963589,0.415853327,2,1
,0.387673998,0.662640623,0.585712066,0.368432885,0.427644041,0.374225912,3,1
23,0.255538212,0.768223721,0.673436454,0.389790986,0.344958327,0.386009627,4,1
,0.546177069,0.664472931,0.654659224,0.36878386,0.403140791,0.374711637,5,1
23,0.746538884,0.533121933,0.655693614,0.390931738,0.403394526,0.403340942,6,1
,0.684999737,0.387509873,0.682326471,0.39296647,0.421353376,0.36676221,7,1
23,0.743151586,0.570607811,0.646604584,0.396458766,0.381876936,0.407315926,8,1
,0.093254913,0.69192155,0.549828419,0.401597224,0.304504002,0.322151688,9,1
23,0.796679226,0.795130452,0.742865671,0.356811965,0.404353983,0.362370567,10,1
,0.441032545,0.46836259,0.468650814,0.358209386,0.34968888,0.37504856,11,1
23,0.105335664,0.463566271,0.477634041,0.39552249,0.375074516,0.415992099,12,1
,0.6784613,0.581536424,0.675431655,0.352972806,0.398998856,0.415530313,13,1
23,0.653942859,0.679289312,0.809319629,0.36657463,0.414209429,0.344692953,14,1
,0.623271332,0.56812802,0.655791784,0.363900813,0.403408225,0.391581012,15,1
,0.401221316,0.449231184,0.390375497,0.381429029,0.371648909,0.384040271,16,2
,0.660167768,0.282951821,0.278834426,0.40888164,0.43854534,0.393741297,17,2
23,0.676480177,0.428780864,0.626356682,0.392364483,0.392092159,0.33006017,18,2
,0.700933302,0.356254728,0.589295206,0.415373797,0.411416771,0.356178874,19,2
