;participant;rank;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;Refi
312;1;7;0.738401213692569;0.539409837680999;0.642835278560347;bpR
324;1;20;0.396630709846607;0.589119535211874;0.460793651635029;bpR
333;1;9;0.313749037518273;0.240157471984978;0.185065709313648;bpR
343;1;10;0.490687442696425;0.482243690320438;0.592307780573153;bpR
344;1;11;0.797535890374551;0.614968572487991;0.706252231431271;bpR
361;1;18;0.773323277353864;0.0;0.773323277353864;bpR
374;1;11;0.48277178060325;0.236180701942442;0.289445011674586;bpR
384;1;9;0.843633003317141;0.0;0.869242502181402;bpR
397;1;6;0.904630201950682;0.756144112995681;0.778322672196496;bpR
399;1;8;0.126101211673351;0.611488900700749;0.500800419958925;bpR
406;1;15;0.126101211673351;0.611488900700749;0.500800419958925;bpR
