;participant;rank;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;Refi
21295;17;4;0.114019997606457;0.0;0.114019997606457;beR
21317;17;8;0.103491821196558;0.166933636496059;0.123368549799303;beR
21323;17;14;0.0938410081167989;0.298094103947241;0.161925373393613;beR
21325;17;16;0.0938410081167989;0.190147866620748;0.141994437368773;beR
21328;17;19;0.0938410081167989;0.298094103947241;0.161925373393613;beR
21339;17;8;0.12805754262071;0.301576249673726;0.248415867033927;beR
21346;17;15;0.110510600763368;0.301576249673726;0.206043425218547;beR
21353;17;4;0.219301627571455;0.0;0.219301627571455;beR
21355;17;6;0.219301627571455;0.295772673462917;0.244791976201943;beR
21358;17;9;0.219301627571455;0.0;0.219301627571455;beR
21359;17;10;0.219301627571455;0.295772673462917;0.244791976201943;beR
21368;17;19;0.0859448934585836;0.0;0.0859448934585836;beR
21370;17;21;0.0859448934585836;0.0;0.0859448934585836;beR
21371;17;22;0.0859448934585836;0.0;0.0859448934585836;beR
21374;17;25;0.128934877712115;0.295772673462917;0.184547476295716;beR
21385;17;9;0.206141424708291;0.0566659686852433;0.0566659686852433;beR
21387;17;11;0.206141424708291;0.300415534431564;0.300415534431564;beR
21390;17;14;0.206141424708291;0.0566659686852433;0.0566659686852433;beR
21413;17;15;0.0920863238146215;0.314344079978232;0.314344079978232;beR
21414;17;16;0.0920863238146215;0.0914873512315488;0.0914873512315488;beR
21415;17;17;0.0920863238146215;0.314344079978232;0.314344079978232;beR
21432;17;14;0.107878567250419;0.0;0.107878567250419;beR
21434;17;16;0.107878567250419;0.316665510462555;0.177474214987797;beR
21458;17;6;0.229829789861987;0.332915486493546;0.264191688739173;beR
21465;17;13;0.646569563668122;0.606843555137889;0.633327560824711;beR
21469;17;17;0.342130192334112;0.332915486493546;0.412170867340146;beR
21470;17;18;0.229829789861987;0.332915486493546;0.264191688739173;beR
21483;17;12;0.507948755469668;0.339879740587244;0.339879740587244;beR
21487;17;16;0.756237925567614;0.204076430847052;0.204076430847052;beR
21496;17;6;0.220178973252386;0.173897890589757;0.229390425030694;beR
21497;17;7;0.5158448630682;0.173897890589757;0.147504712835695;beR
21498;17;8;0.220178973252386;0.173897890589757;0.229390425030694;beR
21499;17;9;0.5158448630682;0.173897890589757;0.147504712835695;beR
21505;17;15;0.991366906921763;0.353808286133911;0.672587596527837;beR
21507;17;17;0.638673431360698;0.353808286133911;0.34709189002324;beR
21523;17;15;0.423723450085732;0.0;0.526373039478098;beR
21524;17;16;0.757992623989159;0.0;0.757992623989159;beR
21525;17;17;0.423723450085732;0.0;0.526373039478098;beR
21531;17;23;0.750973844422349;0.450147399058241;0.49001491063003;beR
21532;17;24;0.873802409185005;0.450147399058241;0.661974904121623;beR
21539;17;6;0.536901205298471;0.0009517864985725;0.358251399031838;beR
21545;17;12;0.536901205298471;0.318986940946878;0.464263117181273;beR
21554;17;21;0.969433233129928;0.60220070350906;0.789765039767969;beR
21556;17;23;0.0;0.60220070350906;0.344595059695054;beR
21561;17;8;0.314055088186239;0.272558443338229;0.221846553178536;beR
21567;17;14;0.522863649694693;0.0299695928340696;0.0462884378930932;beR
21570;17;18;0.522863653224535;0.0;0.314055088186239;beR
